,SMILE,ID,MOL,Activity,MolLogP,MolWt,HBD,HBA,NumAromaticRings,NumRotatableBonds,TPSA,MolMR,BertzCT,BalabanJ,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HeavyAtomCount,HeavyAtomWt,RingCount
2885,CC(C)CSC1=NSC(N12)=NC(=O)/C(C\2=N/[H])=C\c3ccc(O)cc3,C277-6239nan,<rdkit.Chem.rdchem.Mol object at 0x143a24040>,0,3.3580700000000023,360.46400000000006,2,6,1,3,89.11,100.41349999999998,815.9285502506003,1.9514358069045254,1.4583333333333333,2.2083333333333335,2.875,0.25,24,344.3360000000002,3
2886,c1cc(O)ccc1\C=C2\SC(=NC2=O)N3CCN(CC3)c4cccc(c45)cccc5,6618380nan,<rdkit.Chem.rdchem.Mol object at 0x143a240b0>,0,4.337900000000003,415.51800000000014,1,5,3,2,56.14000000000001,123.8508,1157.294414658682,1.2728794834378363,0.8666666666666667,1.5666666666666667,2.3666666666666667,0.16666666666666666,30,394.35000000000025,5
2887,Clc1cc(ccc1)N2NC(=O)/C(C2=O)=C/c3ccc(O)cc3,5555714nan,<rdkit.Chem.rdchem.Mol object at 0x143a24120>,0,2.5070000000000006,314.728,2,3,2,2,69.64,83.1645,784.232857408878,1.929153572355948,1.0909090909090908,1.8181818181818181,2.5,0.0,22,303.64000000000004,3
2888,C1O[C@H](O2)C(=O)C[C@H]([C@H]12)n(c3=S)nnn3-c4ccc(O)cc4,AG-205/41904265nan,<rdkit.Chem.rdchem.Mol object at 0x143a24190>,0,0.7592899999999998,320.33000000000004,1,9,2,2,91.40000000000002,75.12180000000001,784.0829322823718,1.7069268597606784,1.2727272727272727,2.0454545454545454,2.8181818181818183,0.38461538461538464,22,308.2340000000001,4
2889,Cc1cccc(n12)nc(-c3ccc(O)cc3)c2Nc(c4)ccc(c45)OCCO5,C488-1149nan,<rdkit.Chem.rdchem.Mol object at 0x143a24200>,0,4.530120000000003,373.4120000000002,2,6,4,3,68.02000000000001,107.74450000000002,1165.8346092228658,1.6465677785152444,0.9642857142857143,1.75,2.5714285714285716,0.13636363636363635,28,354.26000000000016,5
2890,c1cc(O)ccc1-c(o2)nnc2-c3ccccc3,3271-0040nan,<rdkit.Chem.rdchem.Mol object at 0x143a24270>,0,3.1092000000000004,238.24599999999998,1,4,3,2,59.150000000000006,66.83480000000003,645.0705469877291,1.9684569078241574,0.7222222222222222,1.2777777777777777,1.8888888888888888,0.0,18,228.16599999999997,3
2891,c1c(O)ccc(c12)c(cc(o2)=O)CSc3[n+](c(O)n[nH]3)-c(c4)ccc(c45)OCCO5,HTS7996.0,<rdkit.Chem.rdchem.Mol object at 0x143a242e0>,0,2.2675,426.4300000000002,3,8,4,4,121.69000000000003,106.48429999999999,1315.8835876688947,1.4794035675952306,1.0666666666666667,1.9,2.7666666666666666,0.15,30,410.3020000000002,5
2892,C1CCCCC12OC(=O)C(C(O2)=O)=Cc3cc(OC)c(O)cc3,AG-205/41147694nan,<rdkit.Chem.rdchem.Mol object at 0x143a24350>,0,2.544600000000001,318.32500000000005,1,6,1,2,82.06,80.63580000000003,647.6612072525317,1.8581906062110427,1.1304347826086956,1.7826086956521738,2.391304347826087,0.4117647058823529,23,300.18100000000004,3
2893,c1ccccc1-c2sc(nc2-c(cc3)ccc3Cl)N/N=C/c4cc(OC)c(O)cc4,8003-4815nan,<rdkit.Chem.rdchem.Mol object at 0x143a243c0>,0,6.2907000000000055,435.93600000000015,2,6,4,6,66.74000000000001,123.87150000000001,1175.0398199215485,1.6320134003521072,1.0333333333333334,1.8,2.533333333333333,0.043478260869565216,30,417.7920000000002,4
2894,Clc1c(Cl)cccc1C[C@H]2S/C(NC2=O)=N/N=C/c3cc(OC)c(O)cc3,6837304nan,<rdkit.Chem.rdchem.Mol object at 0x143a24430>,0,3.871800000000003,424.30900000000014,2,6,2,5,83.28,109.3755,934.0630218610435,1.667623080424013,1.3333333333333333,2.1481481481481484,2.925925925925926,0.16666666666666666,27,409.1890000000002,3
2895,c1cc(O)c(OC)cc1\C=C\2C(=O)N(N=C2c(cc3)ccc3[*](=O)O)c4scc(n4)-c5ccc(C)cc5,5801733nan,<rdkit.Chem.rdchem.Mol object at 0x143a244a0>,0,4.166020000000003,499.5480000000002,2,7,4,6,112.32000000000001,137.92709999999988,1576.591841428319,1.571634998592076,1.0555555555555556,1.7777777777777777,2.4722222222222223,0.07407407407407407,36,478.38000000000034,5
2896,O=[*](O)c1c(O)ccc(c1)-c2ccccc2,S389692nan,<rdkit.Chem.rdchem.Mol object at 0x143a24510>,0,1.5579999999999998,202.20899999999997,2,2,2,2,57.53,56.08210000000003,523.0420115762225,2.5219240579176367,1.0,1.7333333333333334,2.4,0.0,15,192.12899999999996,2
2897,Clc1c(O)ccc(c1)/C=N/n(cn2)c(=O)c(c23)c4c(s3)CCCC4,AM-879/41890608nan,<rdkit.Chem.rdchem.Mol object at 0x143a24580>,0,3.578000000000002,359.8380000000002,1,6,3,2,67.48,96.63080000000002,1022.5829412071894,1.7664780831095304,1.3333333333333333,2.1666666666666665,3.0,0.23529411764705882,24,345.72600000000006,4
2898,c1ccccc1Oc(c2S(=O)(=O)O)ccc(c2)[N+]3=NC(=CC3N)c4ccc(N)cc4,5266465nan,<rdkit.Chem.rdchem.Mol object at 0x143a245f0>,0,3.743500000000002,423.47400000000016,3,6,3,5,131.01000000000002,111.92779999999999,1253.9236820428507,1.7115113021827544,1.0,1.7,2.3666666666666667,0.047619047619047616,30,404.3220000000002,4
2899,Nc1ccc(cc1)-c(n2)cnc(c23)cccc3,6735431nan,<rdkit.Chem.rdchem.Mol object at 0x143a24660>,0,2.8790000000000013,221.26300000000003,1,3,3,1,51.8,69.38640000000002,659.6310233712136,2.142700825343184,0.8235294117647058,1.5294117647058822,2.2941176470588234,0.0,17,210.17499999999995,3
2900,c1cc(N)c(Cl)cc1C(c(ccc2)cc2[*](=O)O)c3cc(Cl)c(N)cc3,R465089nan,<rdkit.Chem.rdchem.Mol object at 0x143a246d0>,0,3.836800000000001,375.25500000000005,3,3,3,4,89.34,101.6551,943.5231831437806,2.2095510342375237,0.84,1.36,1.84,0.05263157894736842,25,359.12700000000007,3
2901,O=[*](O)c1ccc(cc1)/C=C/C(=O)Nc2ccc(cc2)S(=O)(=O)NCC,AK-968/40605754nan,<rdkit.Chem.rdchem.Mol object at 0x143a24740>,0,1.1355000000000002,362.4070000000001,3,4,2,7,112.57,93.94950000000003,922.6305251711199,1.9981203321320578,1.16,1.8,2.36,0.11764705882352941,25,344.26300000000003,2
2902,O=[*](O)c1ccc(cc1)/C=C/C(=O)NCCC2=CCCCC2,7193250nan,<rdkit.Chem.rdchem.Mol object at 0x143a247b0>,0,2.2053000000000003,287.35900000000004,2,2,1,6,66.39999999999999,82.19300000000004,590.4265429870477,1.7561610323998273,1.3333333333333333,2.142857142857143,2.8095238095238093,0.35294117647058826,21,266.191,2
2903,O=[*](O)c1ccc(cc1)[C@H](N(N=2)C(=O)CC)[C@H](C23)CCc4c3cc(cc4)OC,5611210nan,<rdkit.Chem.rdchem.Mol object at 0x143a24820>,0,2.4540000000000006,366.4170000000001,1,4,2,4,79.2,100.20130000000003,970.870918026466,1.7749774557189648,1.3333333333333333,2.111111111111111,2.7777777777777777,0.3333333333333333,27,344.2410000000001,4
2904,O=[*](O)c1ccc(cc1)N/N=C/Cc2[n+](nn[nH]2)-c3ccc(Cl)cc3,NRB3173.0,<rdkit.Chem.rdchem.Mol object at 0x143a24890>,0,0.874,345.77,3,5,3,6,107.13999999999999,87.72470000000001,895.1448675351628,1.62069404010085,1.2916666666666667,2.0416666666666665,2.75,0.06666666666666667,24,331.658,3
2905,O=[*](O)c1ccc(cc1)NCCCNS(=O)(=O)c2ccc(Cl)cc2,8010-7052nan,<rdkit.Chem.rdchem.Mol object at 0x143a24900>,0,1.6192999999999995,356.831,3,4,2,8,95.5,88.72850000000003,795.228693890906,1.7598754106111512,1.0434782608695652,1.6956521739130435,2.3043478260869565,0.2,23,339.69500000000005,2
2906,O=[*](O)c1ccc(cc1)NC(=S)N[C@H](C)c2c(C)ccc(c2)C,7811281nan,<rdkit.Chem.rdchem.Mol object at 0x143a24970>,0,2.8498400000000013,316.42600000000004,3,2,2,4,61.36,92.66870000000003,731.8732681051156,2.009145759747656,1.2272727272727273,1.9090909090909092,2.5454545454545454,0.23529411764705882,22,296.2660000000001,2
2907,O=[*](O)c1ccc(cc1)NC(=O)c2cc(c(C)cc2)S(=O)(=O)NC3CCCCC3,1021-1409nan,<rdkit.Chem.rdchem.Mol object at 0x143a249e0>,0,2.35712,404.4880000000002,3,4,2,6,112.57,105.30800000000004,1015.6671195266772,1.7796786569705951,1.1071428571428572,1.7857142857142858,2.4285714285714284,0.35,28,380.29600000000016,3
2908,O=[*](O)c1ccc(cc1)NC(=O)[C@@H](C)Sc2[n+](C)c(n[nH]2)-c3cc(OC)c(OC)c(c3)OC,ASN2563286.0,<rdkit.Chem.rdchem.Mol object at 0x143a24a50>,0,1.5450999999999995,461.5200000000002,3,7,3,9,126.65000000000002,117.78570000000002,1143.056725664932,1.7655714901215305,1.1875,1.8125,2.34375,0.2857142857142857,32,436.3200000000003,3
2909,O=[*](O)c1ccc(cc1)NC(=O)[C@@H](C)N(C2=O)C(=O)c(c23)cccc3,5147908nan,<rdkit.Chem.rdchem.Mol object at 0x143a24ac0>,0,0.8086000000000002,326.308,2,4,2,4,103.78,84.01500000000001,859.166149216696,1.7600948049211624,1.0833333333333333,1.625,2.125,0.11764705882352941,24,312.1960000000001,3
2910,O=[*](O)c1ccc(cc1)NC(=O)OCCc2ncccc2,4444-0219nan,<rdkit.Chem.rdchem.Mol object at 0x143a24b30>,0,1.3716,274.27599999999995,2,4,2,5,88.52000000000001,71.89300000000003,616.6309509237858,1.7756856355534743,1.3,2.1,2.75,0.14285714285714285,20,260.164,2
2911,O=[*](O)c1ccc(cc1)NC(=O)N2CCN(CC2)C/C=C/c3ccccc3,7306969nan,<rdkit.Chem.rdchem.Mol object at 0x143a24ba0>,0,2.0483,353.42199999999997,2,3,2,5,72.88,101.48900000000002,800.9814659662289,1.4329429727478917,1.0769230769230769,1.7692307692307692,2.423076923076923,0.25,26,330.2380000000001,3
2912,O=[*](O)c1ccc(cc1)NC(=O)COc2nsnc2N3CCOCC3,C245-0023nan,<rdkit.Chem.rdchem.Mol object at 0x143a24c10>,0,-0.10899999999999999,352.3720000000002,2,8,2,6,113.88000000000001,86.04700000000004,747.9353099410798,1.538423907573774,1.375,2.125,2.8333333333333335,0.35714285714285715,24,336.24400000000014,3
2913,O=[*](O)c1ccc(cc1)NC(=O)CN2CCN(CC2)c3scc(n3)-c4ccccc4,ASN6588314.0,<rdkit.Chem.rdchem.Mol object at 0x143a24c80>,0,2.0695999999999994,410.499,2,6,3,6,85.77,113.81400000000001,1018.2454462369395,1.2676850382966616,1.103448275862069,1.8275862068965518,2.5172413793103448,0.23809523809523808,29,388.32300000000015,4
2914,O=[*](O)c1ccc(cc1)NC(=O)CN2CCN(CC2)c3scc(n3)-c4cc(OC)ccc4,ASN6589310.0,<rdkit.Chem.rdchem.Mol object at 0x143a24cf0>,0,2.0781999999999994,440.5250000000001,2,7,3,7,95.0,120.36600000000001,1097.3200907400944,1.2799811523142333,1.2258064516129032,2.0,2.7096774193548385,0.2727272727272727,31,416.3330000000002,4
2915,O=[*](O)c1ccc(cc1)NC(=O)C(=O)NCCC2=CCCCC2,6855947nan,<rdkit.Chem.rdchem.Mol object at 0x143a24d60>,0,1.1305999999999992,304.3460000000001,3,3,1,5,95.5,81.78870000000003,625.4723356800047,1.7654340698180853,1.1818181818181819,1.9545454545454546,2.590909090909091,0.375,22,284.18600000000004,2
2916,O=[*](O)c1ccc(cc1)NC(=O)/C=C/c2ccc(Br)cc2,7264600nan,<rdkit.Chem.rdchem.Mol object at 0x143a24dd0>,0,2.5998,334.169,2,2,2,4,66.4,80.787,681.0698472979477,1.9757255935257652,1.15,1.8,2.4,0.0,20,322.073,2
2917,O=[*](O)c1ccc(cc1)N/N=C(\CC)c2ccc(cc2)-c3c(F)cccc3,SEW5260.0,<rdkit.Chem.rdchem.Mol object at 0x143a24e40>,0,4.217700000000003,350.39300000000003,2,3,3,6,61.69,101.26800000000003,970.2315972651178,1.7751135884834324,1.0769230769230769,1.7692307692307692,2.3846153846153846,0.09523809523809523,26,331.24100000000004,3
2918,O=[*](O)c1ccc(cc1)N/N=C(/C(=O)OCC)C(=O)c(n2)sc3nc(=O)c(c4n23)cccc4,5809085nan,<rdkit.Chem.rdchem.Mol object at 0x143a24eb0>,0,1.0169,453.4360000000001,2,11,4,7,152.32,115.64250000000001,1494.6470835538112,1.7180914566388064,1.25,2.0,2.71875,0.1,32,438.31600000000014,4
2919,O=[*](O)c1ccc(cc1)CSc2nnc(o2)-c3nccnc3,ASN6347114.0,<rdkit.Chem.rdchem.Mol object at 0x143a24f20>,0,1.3176999999999999,302.315,1,7,3,5,102.0,73.86630000000002,779.4940040265166,1.6456572144032318,1.2380952380952381,2.0952380952380953,2.8095238095238093,0.07692307692307693,21,292.235,3
2920,O=[*](O)c1ccc(cc1)CSc(n2)oc(c23)cccc3,2332-0480nan,<rdkit.Chem.rdchem.Mol object at 0x143a24f90>,0,2.618900000000001,273.313,1,4,3,4,63.33,72.55130000000003,721.4598212562388,1.705302143459012,1.2105263157894737,2.0,2.736842105263158,0.07142857142857142,19,262.22499999999997,3
2921,O=[*](O)c1ccc(cc1)CSc2[n+](C)cc[nH]2,3715-0053nan,<rdkit.Chem.rdchem.Mol object at 0x143a25000>,0,0.6302999999999999,237.304,2,2,2,4,56.97,60.51100000000003,524.5226303232134,2.001078794263509,1.5,2.25,2.8125,0.18181818181818182,16,224.19999999999996,2
2922,O=[*](O)c1ccc(cc1)COc2cc(C(=O)OC)cc(c23)Oc4c(O3)nc5c(n4)cccc5,AI-204/36964011nan,<rdkit.Chem.rdchem.Mol object at 0x143a25070>,0,3.3922000000000017,432.38800000000015,1,8,4,5,117.07000000000001,110.78080000000001,1406.3518870705445,1.498116194457144,1.03125,1.71875,2.375,0.08695652173913043,32,416.2600000000002,5
2923,O=[*](O)c1ccc(cc1)CN2CCC(CC2)C3=N[NH+]=C(C3)c4ccc(cc4)OC,8L-751nan,<rdkit.Chem.rdchem.Mol object at 0x143a250e0>,0,0.7356000000000005,380.46800000000013,2,4,2,6,76.10000000000001,107.10000000000002,930.7797795194964,1.2704019347496915,1.1785714285714286,1.8928571428571428,2.5357142857142856,0.36363636363636365,28,354.2600000000001,4
2924,O=[*](O)c1ccc(cc1)CN(C)C2CCCCC2,5420999nan,<rdkit.Chem.rdchem.Mol object at 0x143a25150>,0,1.9499,235.3269999999999,1,2,1,4,40.54,67.32130000000005,398.7599479118407,1.9326020324976239,1.2941176470588236,1.9411764705882353,2.5294117647058822,0.5714285714285714,17,214.15899999999993,2
2925,O=[*](O)c1ccc(cc1)CN(C(C)(C)C=C2C)c(c23)cc(cc3)OC,3807-4247nan,<rdkit.Chem.rdchem.Mol object at 0x143a251c0>,0,3.3961000000000023,325.408,1,3,2,4,49.769999999999996,95.88830000000004,840.5198127007618,2.0048005293218365,1.2083333333333333,1.9166666666666667,2.5416666666666665,0.3,24,302.224,3
2926,O=[*](O)c1ccc(cc1)CN2CCN(CC2)c3ncccn3,5269504nan,<rdkit.Chem.rdchem.Mol object at 0x143a25230>,0,0.2975999999999994,286.3349999999999,1,5,2,4,69.56,78.50330000000004,627.7505237358179,1.5439659013943647,1.0952380952380953,1.7619047619047619,2.380952380952381,0.3333333333333333,21,268.1909999999999,3
2927,O=[*](O)c1ccc(cc1)CC(=O)OCc2ccc(cc2)S(=O)(=O)c3ccccc3,7705519nan,<rdkit.Chem.rdchem.Mol object at 0x143a252a0>,0,2.3041,398.43600000000004,1,5,3,7,97.73999999999998,100.81710000000001,1108.0976186450632,1.5849795126074946,0.8571428571428571,1.4285714285714286,2.0357142857142856,0.09523809523809523,28,380.29200000000014,3
2928,O=[*](O)c1ccc(cc1)CC(=O)NCc2cc(Cl)c(Cl)cc2,AK-968/12385786nan,<rdkit.Chem.rdchem.Mol object at 0x143a25310>,0,2.3510999999999997,326.179,2,2,2,5,66.39999999999999,80.99400000000003,704.433789527451,1.8938315467544968,1.0952380952380953,1.7619047619047619,2.380952380952381,0.13333333333333333,21,313.07500000000005,2
2929,O=[*](O)c1ccc(cc1)C=C2c(cccc3)c3C(=O)c(c24)cccc4,S617563nan,<rdkit.Chem.rdchem.Mol object at 0x143a25380>,0,3.3187000000000024,314.34,1,2,3,2,54.37,92.27080000000001,981.5166288112098,1.9069779821019124,0.75,1.25,1.75,0.0,24,300.228,4
2930,O=[*](O)c1ccc(cc1)C(=O)c2cc(C(=O)OCC)c(n23)cc(nc3)-c4cccc(c45)cccc5,L259888nan,<rdkit.Chem.rdchem.Mol object at 0x143a253f0>,0,4.0610000000000035,452.4660000000001,1,6,5,6,97.97,126.5043,1617.3459467608543,1.666650584695307,1.0294117647058822,1.7941176470588236,2.5588235294117645,0.07407407407407407,34,432.30600000000027,5
2931,O=[*](O)c1ccc(cc1)C(=O)[N+]2=NC(c3ccccc3)=NC2NCc4ccccc4,7791149nan,<rdkit.Chem.rdchem.Mol object at 0x143a25460>,0,2.3241000000000005,387.4190000000001,2,5,3,6,94.13,106.04890000000002,1130.0638329272792,1.6131746232793556,1.0,1.6551724137931034,2.310344827586207,0.09090909090909091,29,368.26700000000017,4
2932,O=[*](O)c1ccc(cc1)C(=O)Oc2ccc(cc2)[N+]3=NN=NC3,ASN1280129.0,<rdkit.Chem.rdchem.Mol object at 0x143a254d0>,0,1.8391,299.266,1,6,2,4,103.69,72.45320000000001,815.6758404678932,1.6836581901701688,1.1818181818181819,1.9090909090909092,2.5,0.07142857142857142,22,288.178,3
2933,O=[*](O)c1ccc(cc1)C(=O)O[C@H](C)/C=C/c2ccccc2,S926353nan,<rdkit.Chem.rdchem.Mol object at 0x143a25540>,0,2.4441000000000006,284.311,1,3,2,5,63.599999999999994,79.33480000000004,677.5649426668133,1.9588037922969617,1.1904761904761905,1.8571428571428572,2.4761904761904763,0.11764705882352941,21,268.183,2
2934,O=[*](O)c1ccc(cc1)C(=O)ON2C(=O)CCC2=O,5277894nan,<rdkit.Chem.rdchem.Mol object at 0x143a255b0>,0,-0.5937999999999999,251.19399999999993,1,5,1,3,100.97999999999999,55.483800000000016,551.0530718968504,2.0948630137303015,1.2222222222222223,1.7777777777777777,2.2777777777777777,0.18181818181818182,18,242.12199999999996,2
2935,O=[*](O)c1ccc(cc1)C(=O)OCc2c(F)cccc2Cl,7778179nan,<rdkit.Chem.rdchem.Mol object at 0x143a25620>,0,2.3349,296.6809999999999,1,3,2,4,63.599999999999994,69.51080000000002,667.6234048767684,2.063924014123067,1.3,2.0,2.6,0.07142857142857142,20,286.60099999999994,2
2936,O=[*](O)c1ccc(cc1)C(=O)Nc2cccc(c23)nsn3,3553-2090nan,<rdkit.Chem.rdchem.Mol object at 0x143a25690>,0,1.4423999999999997,287.3,2,5,3,3,92.17999999999999,74.34950000000002,832.0535845764281,1.857193076374783,1.2,2.0,2.75,0.0,20,278.22799999999995,3
2937,O=[*](O)c1ccc(cc1)C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3onc(C)c3C,R673811nan,<rdkit.Chem.rdchem.Mol object at 0x143a25700>,0,1.8433399999999998,403.41600000000017,3,6,3,6,138.6,100.16200000000003,1171.3104475436376,1.712086893466409,1.1071428571428572,1.75,2.2857142857142856,0.1111111111111111,28,386.28000000000014,3
2938,O=[*](O)c1ccc(cc1)C(=O)Nc2c[nH]c(=O)[nH]c2=O,5535098nan,<rdkit.Chem.rdchem.Mol object at 0x143a25770>,0,-1.1857000000000002,263.209,4,4,2,3,132.11999999999998,64.6179,777.6358729106671,2.2135521919014995,1.263157894736842,1.9473684210526316,2.526315789473684,0.0,19,254.13699999999997,2
2939,O=[*](O)c1ccc(cc1)C(=O)NN2C(=S)S/C(C2=O)=C/c3cc(OC)c(O)cc3,1611-2629nan,<rdkit.Chem.rdchem.Mol object at 0x143a257e0>,0,1.4458,418.45200000000017,3,7,2,5,116.16999999999999,106.11829999999999,1054.8169047570952,1.7619860104544096,1.3214285714285714,2.0357142857142856,2.6785714285714284,0.05555555555555555,28,404.34000000000026,3
2940,O=[*](O)c1ccc(cc1)C(=O)NC2=C[N+](=NC2)Cc3ccc(F)cc3,7949182nan,<rdkit.Chem.rdchem.Mol object at 0x143a25850>,0,1.5741999999999998,328.323,2,3,2,5,81.77,82.18990000000001,877.0160146868058,1.6061239241009901,1.25,1.9583333333333333,2.625,0.11764705882352941,24,313.20300000000003,3
2941,O=[*](O)c1ccc(cc1)C(=O)N([C@@H](CS2(=O)=O)CC2)Cc3cc(Cl)ccc3,7644040nan,<rdkit.Chem.rdchem.Mol object at 0x143a258c0>,0,1.6683000000000001,395.86400000000015,1,4,2,5,91.75,97.36560000000001,977.5014331336274,1.9029977020851445,1.2692307692307692,2.0,2.576923076923077,0.2777777777777778,26,377.7200000000002,3
2942,O=[*](O)c1ccc(cc1)C(=O)N2[C@H](SCC2)c3c(Cl)cccc3,6011277nan,<rdkit.Chem.rdchem.Mol object at 0x143a25930>,0,2.7266000000000012,335.812,1,3,2,3,57.61,86.66880000000002,753.245497135906,1.860491933952218,1.2727272727272727,2.0,2.6818181818181817,0.1875,22,321.70000000000005,3
2943,O=[*](O)c1ccc(cc1)C(=O)N(CCN(CC)CC)[C@H](CCC2)C(=C23)[NH+]=C4C3=CC(C)=CC4,R101591nan,<rdkit.Chem.rdchem.Mol object at 0x143a259a0>,0,1.5876000000000001,436.57600000000025,2,3,1,8,74.82000000000001,124.8975000000001,1064.75797751105,1.6698244786925849,1.21875,1.96875,2.65625,0.46153846153846156,32,402.30400000000026,4
2944,O=[*](O)c1ccc(cc1)C(=O)N2CCN=C2SCc3ccccc3,C441-0124nan,<rdkit.Chem.rdchem.Mol object at 0x143a25a10>,0,1.9306,328.393,1,4,2,4,69.97,90.05680000000001,778.1824810170727,1.6750849527872325,1.2173913043478262,1.9565217391304348,2.652173913043478,0.17647058823529413,23,312.2650000000001,3
2945,O=[*](O)c1ccc(cc1)C(=O)C[C@@]2(C)C(=O)O[C@@H](C(C2=O)(C)C)c3ccc(Cl)cc3,6823896nan,<rdkit.Chem.rdchem.Mol object at 0x143a25a80>,0,3.311300000000002,416.8570000000001,1,5,2,5,97.74000000000001,105.10880000000003,1028.5982156847558,1.8719385672791595,1.103448275862069,1.6896551724137931,2.2413793103448274,0.3181818181818182,29,395.6890000000002,3
2946,O=[*](O)c1ccc(cc1)C(=O)C[C@@]2(C)C(=O)O[C@@H](C(C2=O)(C)C)c3ccc(Br)cc3,6849785nan,<rdkit.Chem.rdchem.Mol object at 0x143a25af0>,0,3.4204000000000025,461.3080000000001,1,5,2,5,97.74000000000001,107.79880000000004,1028.5982156847558,1.8719385672791595,1.103448275862069,1.6896551724137931,2.2413793103448274,0.3181818181818182,29,440.14000000000016,3
2947,O=[*](O)c1ccc(cc1)C(=O)C[C@H](C(Cl)(Cl)Cl)NC(=O)Nc2cc(Cl)c(Cl)cc2,5113576nan,<rdkit.Chem.rdchem.Mol object at 0x143a25b60>,0,4.6255000000000015,486.56600000000014,3,3,2,6,95.5,110.6232,934.4107612076508,2.0812329367754074,1.0714285714285714,1.7142857142857142,2.25,0.17647058823529413,28,473.4620000000002,2
2948,O=[*](O)c1ccc(cc1)C(=O)CSc2nnc(o2)-c3cc(Br)ccc3,5817068nan,<rdkit.Chem.rdchem.Mol object at 0x143a25bd0>,0,2.972900000000002,407.245,1,6,3,6,93.28999999999999,91.4698,929.8939676447338,1.6353105382033366,1.25,2.0416666666666665,2.75,0.0625,24,396.1570000000001,3
2949,O=[*](O)c1ccc(cc1)C(=O)CSc2nnc(-c3occc3)c(n2)-c4occc4,ASN5099184.0,<rdkit.Chem.rdchem.Mol object at 0x143a25c40>,0,2.865400000000001,395.3960000000001,1,8,4,7,119.32,99.26679999999999,1145.3284397723419,1.5386404458344602,1.0,1.6785714285714286,2.2857142857142856,0.05263157894736842,28,382.2920000000002,4
2950,O=[*](O)c1ccc(cc1)C(=O)COC(=O)c(c2)c(=O)oc(c23)cccc3,5162868nan,<rdkit.Chem.rdchem.Mol object at 0x143a25cb0>,0,1.3315000000000001,340.28700000000003,1,6,3,5,110.87999999999998,86.07830000000001,1066.8398254528424,1.7198575091002728,1.12,1.84,2.56,0.05555555555555555,25,328.1910000000001,3
2951,O=[*](O)c1ccc(cc1)C(=O)COC(=O)c2ccc(cc2)NC(=O)c3c(Cl)cc(Cl)cc3,6051858nan,<rdkit.Chem.rdchem.Mol object at 0x143a25d20>,0,3.784200000000003,460.2690000000001,2,5,3,7,109.76999999999998,114.45150000000001,1196.0478466497045,1.566137705196604,0.9354838709677419,1.5806451612903225,2.193548387096774,0.045454545454545456,31,445.1490000000001,3
2952,O=[*](O)c1ccc(cc1)C(=O)COC(=O)COc(c2)ccc(c23)cccc3,5273515nan,<rdkit.Chem.rdchem.Mol object at 0x143a25d90>,0,2.1435000000000004,352.342,1,5,3,7,89.89999999999999,93.71380000000002,996.7843865554246,1.494907087935329,0.9230769230769231,1.6538461538461537,2.3846153846153846,0.1,26,336.2140000000001,3
2953,O=[*](O)c1ccc(cc1)C2=NC(SCC(=O)NC(C)(C)C)=[N+](C2)Cc3c(C)ccc(c34)cccc4,AG-205/14740154nan,<rdkit.Chem.rdchem.Mol object at 0x143a25e00>,0,3.6663200000000025,476.62200000000024,2,4,3,6,81.77,138.39539999999988,1358.339276023895,1.6403969854662541,1.1470588235294117,1.8823529411764706,2.588235294117647,0.2962962962962963,34,446.3820000000003,4
2954,O=[*](O)c1ccc(cc1)/C=N\N(C)c2nc(-c3ccc(Br)cc3)cc(n2)-c4ccccc4,5358641nan,<rdkit.Chem.rdchem.Mol object at 0x143a25e70>,0,4.542200000000004,475.34600000000006,1,5,4,6,78.67999999999999,125.58229999999998,1263.6899068968717,1.6882235423398178,0.9354838709677419,1.5483870967741935,2.161290322580645,0.041666666666666664,31,456.1940000000002,4
2955,O=[*](O)c1ccc(cc1)/C=N/Nc2scc(n2)-c(c3)ccc(c34)OCCO4,1487-1779nan,<rdkit.Chem.rdchem.Mol object at 0x143a25ee0>,0,2.5261000000000005,369.40200000000016,2,7,3,5,93.04,98.73800000000001,1004.096266655333,1.4265638267192307,1.1923076923076923,2.0,2.8076923076923075,0.1111111111111111,26,354.28200000000015,4
2956,O=[*](O)c1ccc(cc1)/C=N/Nc2cc(Cl)ccc2,8010-6783nan,<rdkit.Chem.rdchem.Mol object at 0x143a25f50>,0,2.2847999999999997,262.69599999999997,2,3,2,4,61.69,71.65000000000003,614.2952112836141,2.0062636887860297,1.2777777777777777,2.0555555555555554,2.7222222222222223,0.0,18,251.60799999999995,2
2957,O=[*](O)c1ccc(cc1)/C=N/N=C/2C(=O)Nc(c23)cccc3,S532231nan,<rdkit.Chem.rdchem.Mol object at 0x143a25fc0>,0,0.9606999999999999,281.27099999999996,2,4,2,3,91.12,78.18400000000001,813.0373144792918,1.8156277571969124,1.1428571428571428,1.9047619047619047,2.6666666666666665,0.0,21,270.183,3
2958,O=[*](O)c1ccc(cc1)/C=C/c(n2)oc(=O)c(c23)cc(Cl)cc3,8009-6607nan,<rdkit.Chem.rdchem.Mol object at 0x143a26030>,0,2.510600000000001,315.712,1,4,3,3,80.4,83.1983,979.5319490420363,1.9284897091569924,1.1818181818181819,1.9545454545454546,2.6818181818181817,0.0,22,305.632,3
